trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
2,Eve_0.75_Noise_0.00,1000,523,0.523,105,0.19047619047619047,0.1931166347992352,20,101,0,0,0,0,0.0,0.0,False,False,False,261,0.19540229885057472,262,0.19083969465648856,0.12682500088293125,0.2759760943588987
3,Eve_0.75_Noise_0.00,1000,523,0.523,105,0.1523809523809524,0.1586998087954111,16,83,0,0,0,0,0.0,0.0,False,False,False,261,0.14559386973180077,262,0.1717557251908397,0.09602664318525667,0.2332730483940293
4,Eve_0.75_Noise_0.00,1000,494,0.494,99,0.12121212121212122,0.15789473684210525,12,78,0,0,0,0,0.0,0.0,False,False,False,262,0.1717557251908397,232,0.14224137931034483,0.07071551497720938,0.20000661537720535
0,Eve_0.75_Noise_0.05,1000,479,0.479,96,0.25,0.20668058455114824,24,99,0,0,0,0,0.0,0.0,False,False,False,244,0.16393442622950818,235,0.251063829787234,0.17413968368934074,0.3450981102394971
1,Eve_0.75_Noise_0.05,1000,508,0.508,102,0.14705882352941177,0.17519685039370078,15,89,0,0,0,0,0.0,0.0,False,False,False,266,0.16917293233082706,242,0.18181818181818182,0.0911911461088684,0.228546121288635
2,Eve_0.75_Noise_0.05,1000,502,0.502,100,0.2,0.19123505976095617,20,96,0,0,0,0,0.0,0.0,False,False,False,267,0.20599250936329588,235,0.17446808510638298,0.1333669333310325,0.2888291655931589
3,Eve_0.75_Noise_0.05,1000,518,0.518,104,0.20192307692307693,0.1776061776061776,21,92,0,0,0,0,0.0,0.0,False,False,False,262,0.18702290076335878,256,0.16796875,0.13603525270294686,0.2890467085575533
4,Eve_0.75_Noise_0.05,1000,510,0.51,102,0.18627450980392157,0.2019607843137255,19,103,0,0,0,0,0.0,0.0,False,False,False,250,0.216,260,0.18846153846153846,0.12262079699482112,0.27270121846962636
0,Eve_0.75_Noise_0.10,1000,519,0.519,104,0.20192307692307693,0.2003853564547206,21,104,0,0,0,0,0.0,0.0,False,False,False,264,0.20454545454545456,255,0.19607843137254902,0.13603525270294686,0.2890467085575533
1,Eve_0.75_Noise_0.10,1000,521,0.521,104,0.20192307692307693,0.23416506717850288,21,122,0,0,0,0,0.0,0.0,False,False,False,242,0.256198347107438,279,0.21505376344086022,0.13603525270294686,0.2890467085575533
2,Eve_0.75_Noise_0.10,1000,512,0.512,102,0.21568627450980393,0.23046875,22,118,0,0,0,0,0.0,0.0,False,False,False,253,0.2134387351778656,259,0.2471042471042471,0.14697200198252877,0.3050385745321267
